,actual,predicted,difference
18685,0.6386979234407466,-0.9394659002154662,1.5781638236562128
457,-17.426625818886368,-19.26962834279384,1.8430025239074723
3445,-4.907012068886377,-5.6401708731525755,0.7331588042661981
38694,-10.121326168886371,-12.910785610727775,2.7894594418414034
52665,-28.005152568886377,-28.268137595779887,0.2629850268935101
41861,-19.676267818886377,-19.125413094220193,0.5508547246661841
55954,-7.906467576559249,-9.664873979119385,1.7584064025601354
24960,-7.091860876559236,-6.933763607486819,0.1580972690724174
11607,-17.20557411888638,-18.943650856949784,1.7380767380634055
49757,1.37819018111362,-0.646485682879784,2.024675863993404
62630,-12.195612426559236,-13.399946925666407,1.204334499107171
21044,-10.739742476559242,-11.32297500281098,0.5832325262517379
1039,-19.223358626559246,-13.13462128461862,6.088737341940627
37522,-10.989374018886377,-12.46569182322522,1.4763178043388425
30464,-17.924850718886365,-16.524654913754855,1.40019580513151
24157,-6.083841626559247,-10.811267202647606,4.7274255760883594
21930,-0.1877418765592562,-0.017525054273939765,0.17021682228531643
53806,-39.40660372655924,-37.126235881139486,2.280367845419754
27591,-15.13312716888638,-14.54751412699636,0.5856130418900207
18154,-11.808214426559244,-10.63493177317349,1.1732826533857548
16511,-8.20739962655925,-10.534617590990766,2.327217964431517
38132,-21.957975018886376,-20.417643863898338,1.5403311549880385
44089,-17.934655818886373,-15.5477644715025,2.386891347383873
51357,-8.145420326559245,-6.179937683875353,1.9654826426838925
3914,-6.702016918886383,-5.71323971680464,0.9887772020817431
18310,-7.63140482655926,-5.881206225891489,1.7501986006677708
4347,-10.196578968886374,-9.900362704874402,0.29621626401197254
29826,-20.469722568886382,-16.802616571764982,3.6671059971214
61685,-6.690099076559248,-7.206947241002339,0.5168481644430916
3001,-8.481999368886381,-10.008000437482535,1.5260010685961536
8375,-12.100978718886385,-13.98860776998319,1.8876290510968055
59405,-17.871720526559244,-18.787740305263814,0.9160197787045696
14491,-15.50032216888638,-16.242502745874567,0.7421805769881882
51371,-7.622146276559247,-5.93716516893482,1.6849811076244272
36144,-16.59593101888638,-17.526460733668493,0.9305297147821143
18067,-8.198282876559245,-8.716167373198552,0.5178844966393061
45794,-6.879233818886373,-7.485789100306239,0.6065552814198663
21609,-7.122974176559252,-6.3150098120447025,0.8079643645145493
26758,-12.071372268886382,-11.626720996675765,0.44465127221061707
41289,-13.29173396888638,-14.746276925518899,1.454542956632519
33032,-17.96366021888638,-18.763443302579564,0.7997830836931854
39544,-14.87011866888638,-17.977397518830912,3.1072788499445316
27368,-14.70278921888637,-12.654665617918301,2.0481236009680686
13695,-16.02703151888638,-15.20495142355333,0.8220800953330478
57264,-12.750221076559257,-14.896504448001076,2.14628337144182
46269,-12.822821818886371,-13.39958427206378,0.5767624531774089
37330,-16.522054418886373,-17.498899260908573,0.9768448420221993
54236,-10.372435676559247,-10.186932132018375,0.1855035445408717
33227,-18.708869518886363,-15.323630350667285,3.385239168219078
14041,-15.370181818886376,-15.977301072517871,0.6071192536314953
17915,-11.766970776559246,-12.882778956910595,1.1158081803513493
13912,-14.017265418886383,-12.722898524780824,1.2943668941055595
43189,-22.795235318886373,-21.663938015578363,1.1312973033080098
46708,-1.650935318886372,-3.6510498239094273,2.0001145050230553
57318,-16.165961276559244,-17.111180103350627,0.9452188267913826
47628,3.759349831113621,2.610662428995925,1.1486874021176958
41019,-15.950509218886385,-13.721095911143646,2.229413307742739
37976,-11.457838038886385,-12.489502640853882,1.0316646019674973
12936,-8.981430318886385,-11.524791293799348,2.5433609749129626
12692,-21.67069951888637,-22.70756415099608,1.0368646321097117
27137,-19.45993396888638,-16.074307755205123,3.385626213681256
28674,-19.895376268886384,-19.79220000072278,0.10317626816360459
9738,-15.386921818886382,-15.813959384315377,0.4270375654289946
44488,-18.890259718886373,-19.845192207087493,0.9549324882011199
31418,-20.435451518886385,-20.816031331552022,0.380579812665637
50844,-20.17289142655926,-19.449907783682907,0.7229836428763541
2954,-7.686646918886378,-8.446710541648127,0.7600636227617485
47532,-0.318833318886373,-1.0177015918494603,0.6988682729630873
43045,-4.098918718886377,-4.513419562374299,0.4145008434879216
56431,-13.652358376559247,-13.915272747057564,0.2629143704983168
27403,-9.16379091888638,-12.810285741376916,3.646494822490535
41468,-20.139454568886386,-18.90113775577633,1.2383168131100568
18104,-9.369489626559249,-8.89622460040938,0.4732650261498694
20458,-17.00307387655924,-16.232303975332858,0.7707699012263838
52798,-37.20513441888637,-38.937921867815106,1.7327874489287396
1270,-18.47033517655925,-19.03778625919328,0.5674510826340295
36250,-7.531358968886369,-9.012804729632286,1.4814457607459168
38390,-13.652796068886378,-14.34652865725655,0.6937325883701728
5662,-11.758470018886374,-10.027758808960579,1.7307112099257953
29335,-16.142448318886384,-16.935847026000005,0.7933987071136208
54213,-2.7284277265592447,-3.943343082838243,1.2149153562789983
2351,-17.723712526559254,-16.536232088560162,1.187480437999092
35412,-17.954803618886377,-16.977426600295846,0.9773770185905306
14651,-7.164321826559243,-8.193587247857748,1.0292654212985042
36453,-13.70254561888638,-11.967973774401514,1.734571844484865
48167,4.364273681113627,-0.30780422669731816,4.6720779078109445
42041,-17.520894518886383,-19.02589302957694,1.5049985106905588
41585,-13.69371266888638,-13.491587186570586,0.20212548231579497
9826,-19.76368501888638,-18.165454930522547,1.5982300883638345
39977,-26.36869941888637,-24.607454839508502,1.7612445793778662
39466,-19.85356406888638,-19.99594078903765,0.1423767201512689
24436,-5.308213276559256,-5.529886024434967,0.22167274787571145
23748,-13.418999576559257,-13.400611212510881,0.018388364048375294
51725,-8.785312276559251,-7.063934281913472,1.7213779946457795
24986,-4.223087526559253,-5.46300137811236,1.2399138515531076
12322,-16.570978868886375,-17.20314372851272,0.6321648596263465
51354,-3.349963376559243,-3.1052358271310663,0.24472754942817687
58790,-7.034064776559246,-4.815737997570637,2.218326778988609
58395,2.091571173440757,1.5086912410585314,0.5828799323822256
60787,-1.594735926559251,-0.6790550659917886,0.9156808605674623
22808,-4.816851476559249,-5.398376821962597,0.5815253454033487
14411,-16.13490706888638,-16.1692795237009,0.03437245481451967
47811,0.0053261811136202,-3.099924500360473,3.1052506814740934
29308,-24.390179518886374,-20.22304038361083,4.167139135275544
15969,-6.587165076559257,-6.5970091650115785,0.009844088452321209
39658,-17.903371518886377,-18.276958561504525,0.3735870426181478
52835,-17.555207118886376,-14.92024759127192,2.6349595276144555
43652,-13.348563518886383,-15.631376289899578,2.2828127710131945
35691,-13.950831418886384,-13.26802095462066,0.6828104642657244
13420,-13.054143018886382,-12.180213183241731,0.8739298356446508
33008,-17.610833218886373,-17.20311618579881,0.4077170330875646
14832,-2.466312576559252,-3.7914206041890024,1.3251080276297502
24046,-16.325512726559253,-18.310795471757583,1.9852827451983295
7329,-12.791766618886374,-10.422130645471631,2.369635973414743
55087,-18.08595997655925,-15.728091593336815,2.357868383222433
46702,-3.0397213188863823,-2.681111383695207,0.3586099351911751
19926,-13.837436526559244,-13.871173524992662,0.03373699843341704
58323,-6.235249126559237,-6.11533081833434,0.11991830822489735
70,-15.836355818886378,-14.639414237363585,1.1969415815227933
12796,-15.218842718886382,-14.622279258666211,0.596563460220171
15368,-6.103788826559251,-5.396170113221431,0.70761871333782
8188,-14.321370668886376,-14.742367401681339,0.4209967327949631
10506,-14.894656618886376,-16.540941011210897,1.646284392324521
30852,-17.541446568886375,-18.61886306475072,1.0774164958643446
54795,-17.413815426559253,-14.873037372387184,2.540778054172069
50917,-17.71576387655925,-15.065874401466912,2.6498894750923387
57839,-20.35001117655925,-20.216478217241015,0.1335329593182344
32717,-13.274856718886372,-14.343752353650958,1.0688956347645853
34355,-17.66871736888638,-14.254084323379992,3.4146330455063882
33641,-7.965816518886374,-8.33550547360373,0.36968895471735586
29017,-20.16988261888638,-19.630042403170513,0.5398402157158664
23766,-13.653773676559252,-13.645862740837732,0.007910935721520573
44272,-16.48646766888638,-16.676102561506756,0.1896348926203757
27613,-10.08597776888637,-11.130935281354628,1.0449575124682582
35078,-13.235097168886371,-12.508052706603344,0.7270444622830272
6757,-8.521453668886384,-8.847015931441504,0.32556226255512044
29965,-18.22525791888637,-12.614238698976736,5.611019219909634
19025,-10.779809426559238,-10.59419091517457,0.18561851138466778
49119,-5.997707818886379,-6.294552380265756,0.29684456137937687
9263,-13.745929768886388,-14.12560233995859,0.3796725710722022
31089,-17.339482518886374,-18.906583526152307,1.5671010072659328
10713,-17.10130071888638,-16.377583769187122,0.7237169496992593
7981,-20.851357518886378,-19.13145256480187,1.7199049540845088
12208,-20.68240756888638,-21.05667426666954,0.3742666977831597
6976,-9.70892111888637,-10.61409514037962,0.9051740214932504
46180,-13.08769281888637,-11.578949618536011,1.5087432003503594
13995,-16.075855268886375,-15.917255953100698,0.15859931578567732
35910,-12.933399868886372,-10.21682425274378,2.716575616142592
61506,-4.90097837655925,-5.033665821911536,0.13268744535228638
4990,-17.107527618886383,-16.646796308268744,0.46073131061763917
5875,-13.208379668886376,-10.767772026785897,2.4406076421004794
24910,-6.14244362655924,-4.475367750037784,1.667075876521456
42950,-11.901883218886372,-12.091809469678852,0.18992625079247993
48915,-12.62992631888638,-14.324080905620649,1.6941545867342693
45001,-15.051451318886382,-13.971182802390727,1.0802685164956554
21940,4.230731523440754,4.284798317633771,0.054066794193016854
23406,-13.99810792655924,-15.033614381087748,1.0355064545285089
59394,-19.90379282655924,-18.16900220864703,1.7347906179122106
29170,-21.550661518886372,-22.923211404893763,1.3725498860073913
4363,-9.65421131888638,-9.962389601383535,0.3081782824971544
11597,-19.20211196888637,-18.586622748413227,0.6154892204731439
51494,-0.5769432765592466,-0.8946584403376797,0.3177151637784331
39604,-23.12957911888637,-23.914998006137548,0.7854188872511791
50814,-16.667177026559244,-14.68131591185001,1.985861114709234
1975,4.756940873440756,0.9804028485900446,3.7765380248507117
23222,-17.16192782655925,-16.260217971445886,0.9017098551133635
43119,-13.486134068886376,-12.340004979777994,1.1461290891083813
9391,-16.67051476888638,-17.12335085760855,0.45283608872216874
22824,-6.192470926559237,-6.663508415290669,0.47103748873143214
17055,-14.235437026559238,-12.486884581240217,1.7485524453190209
11948,-17.156324768886382,-18.375364531454355,1.2190397625679736
19219,-6.438447126559238,-6.697681313513013,0.2592341869537753
46943,-7.434799818886379,-7.868799429179813,0.4339996102934336
53826,-22.868392026559263,-22.56892394222213,0.299468084337132
24508,-3.3837396265592457,-4.997159024939027,1.613419398379781
5125,-15.130137968886377,-16.85159506432313,1.7214570954367545
49212,-7.641150318886378,-6.885135030165163,0.7560152887212155
33417,-16.79483881888638,-17.84626785941815,1.0514290405317688
56416,-9.931356626559248,-12.010584327439487,2.0792277008802387
51758,-5.656877176559247,-3.488366760109571,2.168510416449676
7646,-18.78401141888637,-17.81730620100073,0.9667052178856395
20094,-18.757948526559247,-18.889907934646747,0.13195940808749995
36433,-12.312720068886382,-12.242761642748318,0.06995842613806325
55222,-34.31271952655925,-32.77047348225871,1.5422460443005406
62289,-11.404860576559257,-12.549619494348713,1.1447589177894564
61944,-5.640873526559245,-5.578376045680253,0.062497480878992206
23575,-17.304496526559248,-16.15768754149723,1.1468089850620196
9126,-23.22674776888638,-17.287728103163577,5.939019665722803
21239,-12.122609026559244,-11.11805336397187,1.004555662587375
59145,-18.926591626559244,-19.386490259109138,0.45989863254989416
59109,-15.98417397655926,-15.426233497911664,0.5579404786475965
7677,-17.979028168886376,-14.981255997867953,2.9977721710184237
12900,-13.98948656888638,-13.22153114941239,0.7679554194739886
38202,-2.871911118886377,-19.283083647454838,16.41117252856846
51554,-3.9680706765592486,-2.427434001869724,1.5406366746895248
49746,-7.068665818886377,-5.861704390632437,1.2069614282539396
14401,-15.580279768886374,-16.489191656947128,0.9089118880607536
13047,-13.715108918886376,-12.581753646553349,1.1333552723330271
62542,-8.65905497655926,-8.332229546212883,0.3268254303463767
27735,-18.48419751888638,-13.231112273481795,5.253085245404584
18126,-10.498191126559249,-5.591934304397632,4.906256822161617
35770,-12.969316968886378,-13.34169653991344,0.37237957102706254
45640,1.5561096811136288,0.6540314137660685,0.9020782673475602
44845,-17.05481881888638,-17.255155588048645,0.2003367691622664
58482,-5.473380776559251,-5.893733901583203,0.4203531250239516
30035,-14.485575618886376,-16.699828989765113,2.214253370878737
27970,-15.295551218886365,-15.483148694902198,0.1875974760158332
12851,-13.923996518886373,-14.29565239716565,0.3716558782792774
13032,-13.59197521888638,-11.638762202726456,1.9532130161599248
51230,-7.063030776559257,-9.557212506870284,2.494181730311027
25895,-2.69099882655925,-2.936858104373528,0.24585927781427808
31761,-16.470881818886372,-15.798173296883014,0.672708522003358
43465,-20.10189096888637,-17.704078027559767,2.3978129413266025
29169,-25.852065568886378,-23.028794708603797,2.8232708602825802
33976,-16.85365086888638,-17.211805674608858,0.35815480572247793
61902,-8.12164882655925,-8.055390888070267,0.06625793848898276
59271,-17.37346837655926,-17.624873949061776,0.2514055725025166
14881,-11.05116492655925,-10.57194207840291,0.47922284815633986
1388,-21.37115337655925,-21.692038170252978,0.3208847936937289
4265,-1.934638418886376,-4.782390900383464,2.8477524814970883
55657,-18.07371187655926,-17.66153825967883,0.41217361688042686
12701,-20.47676921888638,-20.5428962034793,0.06612698459292332
28396,-16.360932818886386,-16.966559125042263,0.6056263061558766
34673,-13.655205618886374,-12.712909697249872,0.9422959216365019
27468,-13.502245868886366,-14.165670543825856,0.6634246749394901
60043,-16.220833626559255,-14.598885950898332,1.6219476756609232
11062,-16.33525136888638,-18.229181109797988,1.8939297409116094
33835,-7.737854518886383,-8.831417125132095,1.0935626062457118
51425,-6.171657576559253,-6.13210326790965,0.03955430864960352
2891,-6.343706818886371,-6.830433864054465,0.4867270451680934
1349,-19.077096876559253,-19.86400577196773,0.7869088954084766
23231,-16.99543557655926,-16.246545116987075,0.7488904595721841
22013,-0.3851542765592466,-0.651634917262263,0.26648064070301636
47526,-7.512198818886386,-2.5459740739480683,4.966224744938318
14188,-15.01051126888638,-14.667819193880877,0.3426920750055036
33801,-8.102953268886385,-9.336723769653902,1.233770500767518
8357,-12.953558518886386,-11.227929831583134,1.7256286873032511
25756,-3.900107376559261,-3.6436704596518523,0.25643691690740855
5011,-14.83068581888637,-14.661343832340416,0.16934198654595356
62435,-11.265419626559249,-10.937421204511688,0.32799842204756047
44332,-19.55282086888639,-18.48666657651753,1.0661542923688607
55693,-9.350553276559252,-9.666346292412822,0.3157930158535702
30821,-14.023597568886377,-14.608095139738847,0.58449757085247
38030,-25.031566518886383,-20.98087551929231,4.050690999594071
57920,-8.160702826559243,-7.5378597375252,0.6228430890340428
19453,-10.581618676559255,-9.77460834774662,0.8070103288126358
36328,-13.183330018886384,-14.22085539158288,1.0375253726964964
14998,-15.392994626559242,-13.138475896825438,2.254518729733803
31936,-18.77662311888638,-19.17851654687135,0.4018934279849695
25984,-4.399093026559255,-4.329649118444975,0.06944390811428036
43137,-13.175485118886376,-12.103143725216427,1.0723413936699497
52685,-40.94680401888638,-40.99365675155442,0.04685273266803591
33384,-15.060391868886388,-14.88233146350394,0.17806040538244794
24595,-5.609927826559241,-5.154405079993311,0.45552274656593017
33074,-12.953460018886378,-14.201307961882456,1.2478479429960778
14127,-16.02662576888638,-15.319018592549,0.7076071763373797
27479,-16.192347418886374,-13.776882761126556,2.4154646577598182
37147,-18.62568711888638,-15.796928382502797,2.828758736383582
2957,-7.9159928688863666,-7.693992838072182,0.2220000308141845
6268,-7.320555668886374,-8.07987369627886,0.7593180273924851
5855,-11.086102868886377,-12.669023573265278,1.5829207043789015
18949,-4.777104876559248,-4.690871874621966,0.08623300193728145
57014,-19.252781326559244,-18.08202254548979,1.1707587810694555
16933,-15.693657526559248,-18.266849957083743,2.573192430524495
501,-5.035977318886378,-11.902401795579708,6.8664244766933304
18881,-3.2426339765592456,-1.5789478162461728,1.6636861603130728
51225,-6.3233455765592606,-8.924507667375028,2.6011620908157678
18053,-11.158759076559262,-12.303803076604334,1.145044000045072
41841,-21.528826918886384,-15.187210719653718,6.341616199232666
54166,-8.084995776559238,-7.7033028039344975,0.38169297262474
48105,-12.42065431888638,-14.017540500843504,1.5968861819571245
29347,-15.361516568886376,-17.930294979151466,2.5687784102650895
46889,-2.746952818886374,-3.3321373316469853,0.5851845127606112
38235,-24.41011901888637,-26.624339822474813,2.214220803588443
26304,-12.32826586888638,-13.152662247445415,0.8243963785590349
44849,-18.16666121888638,-18.552320391387788,0.38565917250140913
9317,-16.488898818886387,-15.37136542357342,1.1175333953129662
42110,-9.163061918886374,-14.31109081424928,5.148028895362906
11583,-16.00496366888638,-16.32410929251902,0.31914562363263954
42778,-15.913836218886376,-16.368646783774697,0.45481056488832117
6987,-14.930081268886386,-16.076037530038345,1.1459562611519587
15247,-8.504800476559252,-6.935993879655228,1.5688065969040244
22456,-5.150523226559242,-5.991805495225434,0.841282268666192
8668,-15.812761818886376,-15.877221696518111,0.06445987763173555
1194,-17.325863426559238,-14.738549807735708,2.5873136188235293
39271,-8.001877318886383,-10.27000988416762,2.2681325652812383
873,-13.530418376559252,-11.752355122238615,1.778063254320637
3142,-10.195348968886382,-9.806107663088216,0.3892413057981656
17797,-5.849454226559258,-6.913805877384478,1.0643516508252198
22513,-3.3944572765592493,-5.756126345417715,2.3616690688584656
32738,-12.251192268886374,-13.646119863251576,1.3949275943652015
47423,1.3953976811136322,-1.1618617633753134,2.5572594444889454
29801,-19.157092768886372,-16.792266458755062,2.36482631013131
6936,-14.678306668886382,-12.575498886841588,2.1028077820447937
38986,-16.214863318886376,-16.747893283571717,0.5330299646853405
57172,-17.94157662655924,-17.710208082448833,0.2313685441104063
5989,-14.42628156888637,-14.296950194156668,0.12933137472970202
58863,-8.286333226559249,-7.0861732784907066,1.200159948068542
7568,-11.518059568886375,-11.686304658920044,0.16824509003366828
5841,-13.030768018886372,-15.795862862612648,2.765094843726276
31523,-18.46935741888638,-17.641561978543027,0.8277954403433512
11754,-14.026147768886378,-16.02213850153674,1.9959907326503625
46351,-13.620803318886376,-13.391512953635141,0.22929036525123436
52974,-10.259727618886377,-10.654830546125092,0.39510292723871565
20006,-13.33554652655924,-15.41064957583533,2.075103049276091
48450,-15.80995131888638,-12.066775716670646,3.743175602215734
24447,-6.115818126559246,-5.3292838294492775,0.7865342971099683
40466,-12.751521668886372,-10.5436209736285,2.207900695257873
37350,-19.01769621888637,-19.26570985121287,0.2480136323264972
25638,-1.389664976559258,-3.5701285836130676,2.1804636070538095
33023,-16.58910446888638,-17.34456006749231,0.7554555986059306
31148,-18.275404918886384,-19.578765001917162,1.3033600830307783
11708,-14.80820051888637,-14.573909153577175,0.23429136530919514
36360,-11.603934718886382,-10.803178807758432,0.8007559111279505
49327,-9.186584818886375,-9.06438515884841,0.12219966003796578
53200,-20.51802131888637,-23.03953095477282,2.521509635886453
10134,-11.160461518886382,-12.684437924429536,1.523976405543154
21512,-6.9254409265592525,-7.395789238102109,0.47034831154285683
61323,-9.844638826559246,-11.688575357375289,1.843936530816043
9194,-17.965732518886373,-17.752319929603768,0.21341258928260487
9806,-19.79750491888638,-20.959803103003853,1.1622981841174749
33486,-16.94851076888637,-17.66709837444552,0.7185876055591507
176,-16.802612818886377,-15.974115834631018,0.8284969842553593
41455,-16.165657368886375,-18.95005272590644,2.7843953570200632
51629,-6.392598826559249,-6.593857693426103,0.201258866866854
20664,-11.264553426559244,-11.040920623310038,0.2236328032492061
43097,-9.50167231888638,-10.858140694768606,1.3564683758822262
55482,-21.26549142655925,-21.17970063902172,0.08579078753752967
52515,-41.818269618886376,-39.746653844407085,2.071615774479291
61273,-4.063636276559249,-5.283528393182217,1.219892116622968
11716,-13.505820618886386,-13.35851658618181,0.14730403270457515
32240,-13.674711968886374,-14.940473664613592,1.2657616957272175
23751,-13.251170226559251,-13.429491077648374,0.1783208510891221
13367,-16.645373618886385,-13.438783638937522,3.2065899799488626
57077,-13.896964476559246,-14.744842801067474,0.847878324508228
34203,-8.907868768886377,-8.018212749416152,0.889656019470225
10371,-15.818470318886371,-15.04374168747691,0.7747286314094612
1169,-10.269064076559244,-15.498270771183265,5.22920669462402
2778,-16.349052168886377,-16.065946567798125,0.283105601088252
17210,-18.680793576559253,-16.04021527900662,2.640578297552633
39060,-13.804658218886376,-15.464599300683608,1.659941081797232
47554,-0.4040603188863692,-1.5704986696041987,1.1664383507178295
49906,-3.497878318886375,-8.372803618955176,4.874925300068801
2996,-7.001789118886382,-8.351650339602486,1.3498612207161038
11547,-16.730791568886364,-14.23689719001193,2.493894378874433
5159,-12.856727318886374,-15.746703967380292,2.889976648493917
26680,-14.545034068886384,-12.255793626405982,2.289240442480402
6061,-21.50511826888638,-21.23797842909546,0.2671398397909215
39333,-7.308637218886371,-10.349377595507907,3.0407403766215353
54257,-14.59001167655924,-13.595375852952225,0.9946358236070143
19746,-10.868028826559238,-11.492944719045923,0.6249158924866851
31654,-24.67921486888638,-22.24699986309963,2.432215005786748
20443,-14.77465257655926,-15.201768075392089,0.42711549883282807
6769,-8.40212511888637,-9.603316669442567,1.2011915505561959
15279,-5.631832676559254,-6.5771309333100865,0.9452982567508323
23240,-9.64139312655925,-12.077344156518626,2.4359510299593765
50156,-8.552262318886381,-6.4803297097320005,2.0719326091543806
25615,-4.674931926559252,-5.274494765478266,0.599562838919014
13972,-14.021699368886376,-14.30675371854386,0.285054349657484
59978,-16.211976576559252,-15.803477729435997,0.4084988471232549
7182,-13.493019218886378,-12.981885150577662,0.5111340683087153
57177,-19.17610662655925,-18.51357649517726,0.6625301313819882
19223,-6.768698676559252,-5.477490414662005,1.2912082618972471
29153,-23.667850518886382,-23.155462291998766,0.5123882268876159
12708,-21.71698716888638,-19.83183372754331,1.8851534413430713
61923,-7.694410826559247,-8.075327908472179,0.3809170819129317
37788,-17.23816706888638,-13.132946672909805,4.105220395976575
8501,-18.86232191888637,-18.86772470425426,0.005402785367891738
17811,1.1034411234407546,1.2942564970328063,0.1908153735920517
21979,-2.7690752765592475,-0.018969004679616614,2.750106271879631
53239,-23.233155168886373,-23.31923463306777,0.08607946418139534
22175,-7.471175126559244,-6.380229776960977,1.0909453495982664
59188,-9.66316357655924,-11.2483165165339,1.585152939974659
17737,-5.468553126559241,-12.380082800116119,6.911529673556878
58836,-5.196133126559259,-5.1482854181406825,0.04784770841857622
39459,-18.81298531888637,-17.193521619190882,1.619463699695487
24008,-18.53208382655926,-18.2666707075479,0.26541311901135956
36470,-9.893372618886378,-8.164626172340423,1.728746446545955
25655,-2.8319628265592467,-3.78451890230291,0.9525560757436633
45691,-6.658438318886379,-4.772646833055217,1.8857914858311622
22667,-7.561814726559247,-7.916028013637184,0.3542132870779371
53971,-17.90623492655925,-17.30517339284922,0.6010615337100305
56879,-13.089783276559244,-15.693737103144583,2.6039538265853395
11306,-15.12375676888637,-15.138948835403923,0.015192066517553116
29994,-24.335318818886385,-20.89364933859343,3.441669480292955
42555,-4.829552218886381,-11.387249423217272,6.557697204330891
40431,-11.94730056888638,-12.04655366355112,0.0992530946647392
1138,-9.780781226559254,-11.212455958203785,1.4316747316445309
55815,-9.107832426559254,-7.6854854830808,1.4223469434784537
53693,-24.86752797655926,-22.27011196843949,2.597416008119769
110,-13.508859818886368,-13.678576461501745,0.1697166426153771
13511,-19.22231536888637,-18.881796055342058,0.34051931354431275
323,-8.064458818886369,-12.436936502625768,4.372477683739399
22271,-7.361652276559253,-5.231524525781889,2.1301277507773637
44680,-15.262362618886376,-14.982371959187965,0.2799906596984112
10430,-19.36912026888638,-18.767239367541094,0.6018809013452859
32350,-12.04124126888637,-12.735877964902748,0.6946366960163779
30240,-49.14379481888638,-50.20117583244503,1.057381013558654
36115,-15.73445696888638,-17.13172999736045,1.3972730284740678
44809,-19.696558268886367,-19.16491808123367,0.5316401876526982
14528,-16.76317941888637,-15.427469742332507,1.3357096765538632
6913,-11.74423266888638,-8.766415494481667,2.977817174404713
56106,-13.392341626559242,-14.36955190227804,0.9772102757187984
49750,-4.711587318886377,-3.0066007482200843,1.7049865706662923
32297,-12.686015268886369,-14.751100919703692,2.0650856508173234
46554,-19.005212318886382,-18.817176349015607,0.18803596987077498
33306,-12.632085568886373,-12.445879256717111,0.18620631216926142
33811,-5.537172818886379,-9.57297436982496,4.035801550938581
10465,-19.709441918886373,-20.413690562869675,0.704248643983302
62483,-12.028502326559249,-12.04954403787551,0.021041711316261313
957,-9.152321376559255,-10.174575628172034,1.0222542516127788
61593,-8.676840376559253,-8.874427731668073,0.1975873551088192
34126,-16.150918468886378,-15.434287099730302,0.716631369156076
60450,-10.224068126559244,-9.681674025481094,0.5423941010781501
1281,-16.626689026559248,-18.972713221804224,2.3460241952449756
18236,-16.530737926559254,-15.38775479311244,1.1429831334468137
61139,-10.567641526559257,-9.3817289422789,1.1859125842803575
44570,-12.992287968886377,-14.369795686061522,1.3775077171751455
4785,-14.478144168886375,-16.29616074432676,1.8180165754403834
7454,-3.4271785688863723,-5.9014932144097365,2.474314645523364
55876,-0.3761887265592474,-0.6323365850253784,0.256147858466131
24334,-1.38874797655925,-2.2520611691099806,0.8633131925507305
8006,-19.343925318886367,-18.857863402499625,0.4860619163867419
15806,-6.915258876559248,-6.28613662381275,0.6291222527464981
3570,-11.616969468886383,-11.628722583338183,0.011753114451799718
51851,-8.38974787655924,-6.7841369842623545,1.6056108922968848
5512,-17.145327818886376,-15.877221696518111,1.2681061223682644
29357,-19.773881868886367,-20.654471991697246,0.8805901228108794
52585,-38.92658551888636,-37.11309125234636,1.8134942665400047
61269,-8.25572142655926,-6.341473904306125,1.9142475222531354
58983,-6.544817276559256,-6.255105184566142,0.2897120919931133
37296,-13.996155718886374,-14.75727957406035,0.7611238551739756
49982,-4.159946318886373,-2.597193058930637,1.5627532599557359
56955,-18.682144676559247,-18.963766021257346,0.28162134469809885
42397,-14.607805218886387,-15.025790409070307,0.41798519018392
34155,-12.594124518886378,-12.033328732292048,0.5607957865943298
54270,-15.310878326559246,-13.305845543422118,2.0050327831371284
59621,-16.439057526559253,-16.156817276215897,0.28224025034335654
23030,-12.653119326559247,-13.214017117233729,0.5608977906744812
12267,-17.695976018886387,-17.946969991213503,0.25099397232711596
58708,1.2367900234407632,1.3207913880981086,0.08400136465734542
51170,-7.347057126559248,-3.785434730836268,3.56162239572298
43055,-7.073965868886379,-6.05890731868569,1.0150585502006892
4219,-8.601256368886386,-8.536734667365081,0.06452170152130421
12978,-11.025283118886382,-11.658920421501229,0.6336373026148472
50089,-0.195897818886376,-2.439780548597392,2.2438827297110158
7780,-14.046530218886378,-15.033839267838214,0.9873090489518361
16745,-11.75836277655925,-12.469223989651137,0.7108612130918868
16582,-16.593357876559253,-15.748841246511613,0.8445166300476394
13927,-13.55892626888637,-13.690415654434513,0.13148938554814293
29874,-17.91644956888638,-18.358831171874627,0.44238160298824525
50689,-6.409546926559257,-2.7165507849647432,3.6929961415945134
22083,-6.95422487655925,-4.846449879844651,2.107774996714599
30721,-11.69420776888639,-11.517060264494422,0.1771475043919679
15724,-4.055768426559252,-3.974551604806696,0.08121682175255662
44236,-14.543904518886382,-16.289980823907054,1.7460763050206722
58600,-0.9691448265592424,-1.9145871717449463,0.9454423451857039
40720,-17.143499568886373,-15.740420548633848,1.403079020252525
41135,-19.011669668886373,-18.492366503322433,0.5193031655639402
24580,-3.500013026559257,-6.177924352588476,2.6779113260292187
29031,-19.06658721888637,-19.417588212024082,0.3510009931377134
14187,-17.28483366888638,-15.035037807060489,2.249795861825893
56124,-9.789345376559252,-13.576083595964429,3.7867382194051764
43376,-26.40379361888637,-25.80020935326219,0.6035842656241819
30503,-18.79055061888637,-17.091570140608905,1.6989804782774662
48300,-0.2192698188863779,2.553497455950491,2.772767274836869
59718,-15.395894626559238,-15.675240518194903,0.27934589163566415
5604,-18.04662966888637,-18.369641185055013,0.3230115161686413
